Zip Code,Population,Group Visits,Individual Visits,Visits per 10000
95446,4690,12,34.44,73.43283582
95448,16245,44,126.28,77.7346876
95450,372,2,5.74,154.3010753
95451,11747,2,5.74,4.886353963
95452,1141,5,14.35,125.7668712
95453,11978,9,25.83,21.56453498
95454,2796,1,2.87,10.26466381
95456,798,1,2.87,35.96491228
95459,581,1,2.87,49.39759036
95460,2364,11,31.57,133.5448393
95461,2689,1,2.87,10.67311268
95465,1959,15,43.05,219.754977
95466,1219,9,25.83,211.8949959
95467,6031,3,8.61,14.27623943
95468,1398,2,5.74,41.05865522
95469,1855,1,2.87,15.47169811
95470,6041,2,5.74,9.501738123
95472,28430,117,335.79,118.1111502
95476,34575,58,166.46,48.14461316
95482,33276,6,17.22,5.174900829
95488,240,1,2.87,119.5833333
95492,27819,40,114.8,41.26676013
95501,23323,3,8.61,3.691634867
95503,24488,5,14.35,5.860013068
95519,18421,5,14.35,7.790022257
95521,21581,14,40.18,18.618229
95525,1701,1,2.87,16.87242798
95531,23223,2,5.74,2.471687551
95540,14055,2,5.74,4.083955888
95548,1205,3,8.61,71.45228216
95560,1548,1,2.87,18.54005168
95564,438,1,2.87,65.52511416
95570,2543,2,5.74,22.57176563
95589,1648,1,2.87,17.41504854
95601,284,1,2.87,101.056338
95602,18364,50,143.5,78.14201699
95603,28021,126,361.62,129.0532101
95604,49,7,20.09,4100
95605,14204,20,57.4,40.41115179
95608,65367,131,375.97,57.51678982
95610,46592,51,146.37,31.41526442
95612,1317,1,2.87,21.7919514
95614,3891,18,51.66,132.767926
95616,51003,412,1182.44,231.8373429
95618,27472,152,436.24,158.7944089
95619,4816,16,45.92,95.34883721
95620,21439,24,68.88,32.1283642
95621,42941,56,160.72,37.42809902
95623,4267,20,57.4,134.5207406
95624,66575,52,149.24,22.41682313
95626,5766,5,14.35,24.8872702
95627,3899,4,11.48,29.44344704
95628,42824,113,324.31,75.73089856
95630,74787,317,909.79,121.6508217
95631,6362,6,17.22,27.06696008
95632,31470,10,28.7,9.119796632
95633,3017,21,60.27,199.7679814
95634,3109,22,63.14,203.0878096
95635,1236,3,8.61,69.66019417
95636,1109,5,14.35,129.3958521
95638,2295,2,5.74,25.01089325
95640,12831,7,20.09,15.65739225
95641,2266,3,8.61,37.99646955
95642,7544,8,22.96,30.43478261
95646,188,3,8.61,457.9787234
95648,54483,45,129.15,23.70464181
95650,13446,39,111.93,83.24408746
95651,763,16,45.92,601.8348624
95652,914,2,5.74,62.80087527
95655,4767,4,11.48,24.08223201
95658,6532,21,60.27,92.26883037
95660,35368,11,31.57,8.92614793
95661,32847,55,157.85,48.05613907
95662,32688,72,206.64,63.21585903
95663,2905,9,25.83,88.91566265
95664,1329,12,34.44,259.1422122
95665,4657,5,14.35,30.81382865
95666,5398,5,14.35,26.58391997
95667,37283,191,548.17,147.0294772
95668,872,1,2.87,32.91284404
95670,57988,98,281.26,48.50313858
95672,4700,32,91.84,195.4042553
95673,16290,8,22.96,14.09453653
95677,28351,59,169.33,59.72628831
95678,45136,70,200.9,44.50992556
95679,91,1,2.87,315.3846154
95682,30233,133,381.71,126.2560778
95683,6550,16,45.92,70.10687023
95684,3283,4,11.48,34.96801706
95685,4542,9,25.83,56.86922061
95687,69837,50,143.5,20.54784713
95688,39571,37,106.19,26.83530869
95689,1274,1,2.87,22.52747253
95690,2270,2,5.74,25.28634361
95691,39849,61,175.07,43.93334839
95693,7549,8,22.96,30.41462445
95694,9629,26,74.62,77.49506699
95695,38956,36,103.32,26.52223021
95701,986,1,2.87,29.10750507
95703,1943,9,25.83,132.9387545
95709,4874,33,94.71,194.3167829
95713,9156,10,28.7,31.34556575
95714,360,3,8.61,239.1666667
95720,133,2,5.74,431.5789474
95721,32,1,2.87,896.875
95722,4682,28,80.36,171.636053
95726,8985,51,146.37,162.9048414
95728,457,12,34.44,753.6105033
95735,87,5,14.35,1649.425287
95736,339,3,8.61,253.9823009
95742,16260,27,77.49,47.65682657
95746,22166,75,215.25,97.1081837
95747,75019,91,261.17,34.81384716
95757,55257,23,66.01,11.94599779
95758,64517,53,152.11,23.57673171
95762,47354,184,528.08,111.5175064
95765,43120,85,243.95,56.57467532
95776,26612,29,83.23,31.2753645
95811,12463,80,229.6,184.2253069
95814,12208,45,129.15,105.7912844
95815,27838,28,80.36,28.86701631
95816,18606,251,720.37,387.1708051
95817,14270,88,252.56,176.9866854
95818,22375,183,525.21,234.7307263
95819,20812,140,401.8,193.0616952
95820,36848,99,284.13,77.10866261
95821,39310,37,106.19,27.01348257
95822,45215,52,149.24,33.00674555
95823,81212,10,28.7,3.533960498
95824,31524,6,17.22,5.462504758
95825,36081,48,137.76,38.18075996
95826,39902,54,154.98,38.84015839
95827,21566,30,86.1,39.92395437
95828,63116,25,71.75,11.36795741
95829,32123,16,45.92,14.29505339
95830,1015,5,14.35,141.3793103
95831,43099,60,172.2,39.95452331
95833,40195,43,123.41,30.70282373
95834,35617,23,66.01,18.53328467
95835,41399,37,106.19,25.65037803
95838,41340,21,60.27,14.57910015
95841,21873,3,8.61,3.936359896
95842,34196,18,51.66,15.10703006
95843,48234,27,77.49,16.06543102
95864,24249,106,304.22,125.4567199
95901,35840,8,22.96,6.40625
95903,2412,3,8.61,35.69651741
95915,52,1,2.87,551.9230769
95916,1680,3,8.61,51.25
95917,3264,1,2.87,8.792892157
95919,1411,1,2.87,20.34018427
95925,281,1,2.87,102.1352313
95926,41259,34,97.58,23.65059745
95928,38378,43,123.41,32.1564438
95932,7832,5,14.35,18.32226762
95937,1554,1,2.87,18.46846847
95938,3740,4,11.48,30.69518717
95942,1576,2,5.74,36.4213198
95945,26302,62,177.94,67.65264999
95946,9964,15,43.05,43.20553994
95948,11603,1,2.87,2.473498233
95949,20720,37,106.19,51.25
95954,8556,5,14.35,16.77185601
95959,18621,121,347.27,186.4937436
95961,30717,9,25.83,8.409024319
95962,1316,3,8.61,65.42553191
95965,21548,1,2.87,1.331910154
95966,31591,5,14.35,4.542432971
95969,5710,5,14.35,25.13134851
95971,5672,21,60.27,106.2588152
95973,39609,23,66.01,16.66540433
95975,1702,2,5.74,33.72502938
95977,1797,3,8.61,47.91318865
95982,3283,2,5.74,17.48400853
95983,401,1,2.87,71.57107232
95991,43345,15,43.05,9.9319414
95993,37783,12,34.44,9.115210544
96001,33914,5,14.35,4.231290912
96002,35158,5,14.35,4.081574606
96003,45185,12,34.44,7.621998451
96019,10491,1,2.87,2.7356782
96021,17123,3,8.61,5.028324476
96022,16528,3,8.61,5.209341723
96028,1679,1,2.87,17.09350804
96035,3175,1,2.87,9.039370079
96037,312,1,2.87,91.98717949
96046,304,1,2.87,94.40789474
96047,888,1,2.87,32.31981982
96067,7145,81,232.47,325.3603919
96073,4614,2,5.74,12.44039879
96080,29672,6,17.22,5.803451065
96093,4140,1,2.87,6.93236715
96094,6908,3,8.61,12.46381008
96101,5238,1,2.87,5.479190531
96103,1611,3,8.61,53.44506518
96105,568,1,2.87,50.52816901
96114,3101,1,2.87,9.255079007
96120,955,14,40.18,420.7329843
96122,4070,1,2.87,7.051597052
96124,343,4,11.48,334.6938776
96129,266,1,2.87,107.8947368
96130,22121,5,14.35,6.487048506
96137,3265,2,5.74,17.58039816
96140,1115,32,91.84,823.67713
96141,600,28,80.36,1339.333333
96142,973,37,106.19,1091.366906
96143,3965,50,143.5,361.9167718
96145,3189,160,459.2,1439.949828
96146,1194,71,203.77,1706.616415
96148,993,24,68.88,693.6555891
96150,29518,537,1541.19,522.1187072
96155,8,21,60.27,75337.5
96161,19651,419,1202.53,611.9434125
97005,26873,1,2.87,1.067986455
97006,46853,4,11.48,2.450216635
97007,48280,3,8.61,1.783347142
97008,29632,3,8.61,2.905642549
97013,24512,1,2.87,1.170855091
97015,23265,4,11.48,4.934450892
97024,11980,1,2.87,2.395659432
97027,12599,1,2.87,2.277958568
97031,19656,8,22.96,11.68091168
97034,21396,4,11.48,5.365488876
97035,25770,3,8.61,3.341094296
97040,1335,3,8.61,64.49438202
97060,21792,4,11.48,5.267988253
97062,29146,1,2.87,0.984697729
97068,30712,2,5.74,1.868976296
97080,45647,2,5.74,1.257475847
97089,14111,1,2.87,2.033874282
97103,18080,3,8.61,4.762168142
97106,4664,1,2.87,6.153516295
97115,4391,1,2.87,6.536096561
97123,48369,1,2.87,0.593355248
97124,53487,4,11.48,2.146315927
97127,4432,1,2.87,6.475631769
97132,32028,1,2.87,0.89609092
97135,959,1,2.87,29.9270073
97138,11248,1,2.87,2.551564723
97140,28365,2,5.74,2.023620659
97201,17352,7,20.09,11.57791609
97202,43193,10,28.7,6.644595189
97203,33763,2,5.74,1.700085893
97204,1001,1,2.87,28.67132867
97205,8593,1,2.87,3.339927848
97206,51072,13,37.31,7.305372807
97209,22755,7,20.09,8.828828829
97210,13016,2,5.74,4.409956976
97211,33762,9,25.83,7.650613115
97212,26568,9,25.83,9.722222222
97213,31260,11,31.57,10.09916827
97214,28403,6,17.22,6.062739851
97215,18221,10,28.7,15.75105647
97217,36086,10,28.7,7.953222857
97218,14748,5,14.35,9.730132899
97219,42474,13,37.31,8.784197391
97220,29357,2,5.74,1.955240658
97221,12821,3,8.61,6.715544809
97222,36316,3,8.61,2.370855821
97223,49967,3,8.61,1.723137271
97224,37365,2,5.74,1.536196976
97225,26247,3,8.61,3.2803749
97227,6058,1,2.87,4.737537141
97229,73602,9,25.83,3.509415505
97230,41562,4,11.48,2.762138492
97231,4399,1,2.87,6.524210048
97232,15382,2,5.74,3.731634378
97239,18323,9,25.83,14.09703651
97266,36095,1,2.87,0.795123978
97267,31851,1,2.87,0.90107061
97301,56393,3,8.61,1.526785239
97302,39776,6,17.22,4.329243765
97304,34102,2,5.74,1.683185737
97306,34715,1,2.87,0.82673196
97317,25852,6,17.22,6.660993347
97321,30291,4,11.48,3.789904592
97322,37148,2,5.74,1.545170669
97330,43947,15,43.05,9.795890504
97333,22941,6,17.22,7.506211586
97338,22741,1,2.87,1.262037729
97361,13412,1,2.87,2.139874739
97370,9320,1,2.87,3.079399142
97375,1371,1,2.87,20.93362509
97381,16313,2,5.74,3.518666095
97386,14611,1,2.87,1.964273493
97401,45634,7,20.09,4.402419249
97402,56610,3,8.61,1.520932697
97403,15275,3,8.61,5.636661211
97404,34345,4,11.48,3.342553501
97405,46303,14,40.18,8.67762348
97406,177,2,5.74,324.2937853
97408,14655,1,2.87,1.958375981
97415,14648,2,5.74,3.918623703
97426,10521,1,2.87,2.727877578
97431,2420,1,2.87,11.85950413
97436,789,1,2.87,36.37515843
97437,2504,1,2.87,11.46166134
97439,15634,2,5.74,3.671485225
97443,2138,1,2.87,13.42376052
97446,5067,1,2.87,5.664101046
97470,20160,1,2.87,1.423611111
97471,30900,4,11.48,3.715210356
97477,37602,1,2.87,0.763257274
97478,39155,5,14.35,3.664921466
97487,9286,1,2.87,3.090674133
97501,47519,3,8.61,1.811906816
97502,29558,1,2.87,0.970972326
97504,49942,8,22.96,4.597332906
97520,25970,20,57.4,22.10242588
97524,15970,1,2.87,1.797119599
97526,36561,3,8.61,2.354968409
97527,36358,1,2.87,0.789372353
97530,7464,2,5.74,7.690246517
97540,8234,3,8.61,10.45664319
97544,2304,1,2.87,12.45659722
97601,23264,9,25.83,11.10299175
97603,31302,4,11.48,3.667497285
97623,2372,1,2.87,12.0994941
97624,3996,2,5.74,14.36436436
97701,42159,19,54.53,12.93436751
97702,51161,14,40.18,7.853638514
97707,7833,4,11.48,14.65594281
97741,13753,3,8.61,6.260452265
97756,42168,10,28.7,6.806108898
97759,7787,6,17.22,22.11377938
97828,3283,2,5.74,17.48400853
97850,17197,1,2.87,1.668895738
98003,51751,1,2.87,0.554578655
98004,39136,2,5.74,1.466680294
98005,20961,1,2.87,1.369209484
98006,40871,3,8.61,2.106628172
98007,29476,5,14.35,4.868367485
98008,26518,1,2.87,1.082283732
98011,27897,1,2.87,1.028784457
98012,74956,8,22.96,3.06313037
98014,7651,1,2.87,3.751143641
98019,12284,1,2.87,2.336372517
98020,20236,1,2.87,1.418264479
98021,34001,2,5.74,1.688185642
98023,51713,2,5.74,1.109972347
98024,5141,2,5.74,11.16514297
98026,38610,2,5.74,1.486661487
98027,29089,1,2.87,0.986627247
98029,31432,1,2.87,0.913082209
98030,38933,1,2.87,0.737163846
98031,43055,1,2.87,0.666589246
98033,41763,3,8.61,2.061633503
98036,42248,3,8.61,2.037966294
98037,29584,1,2.87,0.970118983
98038,37487,3,8.61,2.296796223
98040,25748,4,11.48,4.458598726
98042,49031,5,14.35,2.92671983
98043,21285,1,2.87,1.348367395
98045,15749,2,5.74,3.644675852
98047,6966,2,5.74,8.240022969
98052,77176,3,8.61,1.115631803
98053,22523,2,5.74,2.548505972
98056,36344,1,2.87,0.789676425
98058,43630,1,2.87,0.657804263
98059,41672,4,11.48,2.75484738
98070,11055,2,5.74,5.192220715
98072,24939,3,8.61,3.452423914
98074,30534,3,8.61,2.819807428
98075,26022,3,8.61,3.30873876
98087,40711,1,2.87,0.704969173
98101,16237,2,5.74,3.535135801
98102,25066,7,20.09,8.01484082
98103,53056,30,86.1,16.22813631
98105,49151,7,20.09,4.087404122
98106,26295,8,22.96,8.731698041
98107,28557,15,43.05,15.07511293
98108,25009,3,8.61,3.442760606
98109,34551,6,17.22,4.983936789
98110,24825,4,11.48,4.624370594
98112,23152,9,25.83,11.15670352
98115,54322,24,68.88,12.67994551
98116,27691,4,11.48,4.145751327
98117,35608,14,40.18,11.28398113
98118,47504,2,5.74,1.208319299
98119,26238,10,28.7,10.93833371
98121,21411,4,11.48,5.361729952
98122,41646,16,45.92,11.02626903
98125,42965,3,8.61,2.003956709
98126,23727,5,14.35,6.047962237
98133,50720,7,20.09,3.960962145
98136,16424,2,5.74,3.494885533
98144,32178,7,20.09,6.243396109
98146,28845,2,5.74,1.989946265
98155,35948,3,8.61,2.395126294
98177,20160,2,5.74,2.847222222
98178,26122,3,8.61,3.296072276
98195,3710,1,2.87,7.735849057
98198,38727,3,8.61,2.223255093
98199,22549,7,20.09,8.909486008
98201,30421,3,8.61,2.830281713
98208,60019,4,11.48,1.912727636
98225,49078,59,169.33,34.50222095
98226,47011,6,17.22,3.662972496
98229,33664,3,8.61,2.557628327
98230,18754,2,5.74,3.060680388
98233,16034,3,8.61,5.369839092
98235,436,1,2.87,65.82568807
98236,6157,2,5.74,9.322722105
98248,26784,2,5.74,2.14307049
98249,5056,1,2.87,5.676424051
98250,8632,1,2.87,3.324837813
98256,446,2,5.74,128.6995516
98258,51995,1,2.87,0.551976152
98260,5844,1,2.87,4.911019849
98261,2752,2,5.74,20.85755814
98270,51969,1,2.87,0.552252304
98277,41517,2,5.74,1.382566178
98290,37535,3,8.61,2.293859065
98292,24098,1,2.87,1.190970205
98294,7494,1,2.87,3.829730451
98296,27713,1,2.87,1.035615054
98310,21580,4,11.48,5.3197405
98312,33405,1,2.87,0.859152821
98321,16924,2,5.74,3.391633184
98327,10222,1,2.87,2.807669732
98335,27307,3,8.61,3.153037683
98361,1000,1,2.87,28.7
98362,23571,2,5.74,2.435195791
98365,5058,1,2.87,5.674179518
98368,16567,6,17.22,10.39415706
98370,32857,7,20.09,6.11437441
98374,45367,1,2.87,0.632618423
98382,30505,3,8.61,2.822488117
98388,7096,1,2.87,4.044532131
98390,11727,1,2.87,2.447343737
98391,56427,3,8.61,1.525865277
98403,8341,3,8.61,10.3225033
98404,35172,1,2.87,0.815989992
98405,24617,2,5.74,2.331721981
98407,21931,4,11.48,5.234599425
98466,29769,3,8.61,2.892270483
98498,29982,1,2.87,0.957241011
98501,45274,10,28.7,6.33917922
98502,35698,3,8.61,2.411899826
98506,19198,2,5.74,2.989894781
98512,31422,1,2.87,0.913372796
98520,24086,1,2.87,1.191563564
98588,1970,1,2.87,14.56852792
98604,38245,3,8.61,2.251274676
98607,35054,2,5.74,1.637473612
98626,26291,1,2.87,1.091628314
98632,50721,1,2.87,0.565840579
98648,3075,1,2.87,9.333333333
98660,12735,2,5.74,4.507263447
98672,7370,7,20.09,27.25915875
98674,14415,1,2.87,1.990981616
98683,33884,1,2.87,0.847007437
98685,29797,2,5.74,1.926368426
98686,21462,1,2.87,1.337247228
98801,44970,6,17.22,3.82921948
98826,7280,2,5.74,7.884615385
98833,240,2,5.74,239.1666667
98837,46262,1,2.87,0.620379577
98856,2776,4,11.48,41.35446686
98862,2764,2,5.74,20.76700434
98902,47589,1,2.87,0.603080544
98908,38205,2,5.74,1.502421149
98926,32085,2,5.74,1.788997974
98942,18511,1,2.87,1.550429474
99037,15907,1,2.87,1.804237128
99163,34416,7,20.09,5.837401209
99206,39842,1,2.87,0.720345364
99207,32059,1,2.87,0.89522443
99324,10226,1,2.87,2.806571484
99337,33458,2,5.74,1.715583717
99354,24839,1,2.87,1.15544104
99362,43249,2,5.74,1.327198317
99501,18590,3,8.61,4.631522324
99502,24183,3,8.61,3.560352314
99503,13550,3,8.61,6.354243542
99507,38199,4,11.48,3.005314275
99508,34394,3,8.61,2.503343606
99516,21786,2,5.74,2.634719545
99518,9861,2,5.74,5.820910658
99587,2167,1,2.87,13.24411629
99645,28818,2,5.74,1.991810674
99652,4821,1,2.87,5.953121759
99654,40726,1,2.87,0.704709522
99705,22040,1,2.87,1.302177858
99709,28613,6,17.22,6.018243456
99801,30088,6,17.22,5.723211912
